time	fd
1257809180.0	1.7211454633420997
1257809180.25	1.7326641551032993
1257809180.5	1.7377024423832474
1257809180.75	1.7370907508976616
1257809181.0	1.7262718298213544
1257809181.25	1.7267118464863151
1257809181.5	1.73765549753136
1257809181.75	1.7351481790290402
1257809182.0	1.7419352577401628
1257809182.25	1.7547424264136886
1257809182.5	1.7317538752032986
1257809182.75	1.7288895395394468
1257809183.0	1.7006298189458424
1257809183.25	1.5700546942022178
1257809183.5	1.7142041726603365
1257809183.75	1.7259398431772652
