time	fd
1257924804.0	1.6882623729403816
1257924804.25	1.6815448313831014
1257924804.5	1.6871624663969822
1257924804.75	1.701968569520275
1257924805.0	1.686946286210718
1257924805.25	1.689752539465258
1257924805.5	1.68358100461887
1257924805.75	1.6856968149306866
1257924806.0	1.6955474328703277
1257924806.25	1.6952974842551207
1257924806.5	1.6954708913416288
1257924806.75	1.681919468806706
1257924807.0	1.683350073285866
1257924807.25	1.6982557949748394
1257924807.5	1.681981612975084
1257924807.75	1.6825853757011735
