time	fd
1256667967.0	1.6938187417444446
1256667967.25	1.6853991135631676
1256667967.5	1.6906722545877697
1256667967.75	1.6946500402595686
1256667968.0	1.6851993782632873
1256667968.25	1.6935342190807714
1256667968.5	1.6879994085150911
1256667968.75	1.6981058886061484
1256667969.0	1.6961071430330288
1256667969.25	1.6837959952738302
1256667969.5	1.6929232323477885
1256667969.75	1.6819775227086633
1256667970.0	1.6914510076201101
1256667970.25	1.690753593732404
1256667970.5	1.6945318651674681
1256667970.75	1.6903751095614934
