time	fd
1256666854.0	1.6886588816146868
1256666854.25	1.6841130606638497
1256666854.5	1.6872480783903714
1256666854.75	1.6936166356152926
1256666855.0	1.6947116437938714
1256666855.25	1.6888986872526515
1256666855.5	1.6913889548730423
1256666855.75	1.6989782510008107
1256666856.0	1.6830811051002728
1256666856.25	1.6834662019148314
1256666856.5	1.690083559844056
1256666856.75	1.6980823900286643
1256666857.0	1.6773207297540698
1256666857.25	1.6856843324966073
1256666857.5	1.699963049803252
1256666857.75	1.6843082491362062
