time	fd
1257859572.0	1.6964792546960425
1257859572.25	1.536678087952978
1257859572.5	1.7324739479859677
1257859572.75	1.7273091229006672
1257859573.0	1.7283282913564761
1257859573.25	1.6959972721927947
1257859573.5	1.7098173241109804
1257859573.75	1.643814900976432
1257859574.0	1.5954419249486185
1257859574.25	1.7053251263934825
1257859574.5	1.7214541279839022
1257859574.75	1.7297053234621007
1257859575.0	1.729414864034835
1257859575.25	1.7289398222670758
1257859575.5	1.7294212004591414
1257859575.75	1.7293230595658895
