time	fd
1256958955.0	1.6865905491898388
1256958955.25	1.6946960957926125
1256958955.5	1.6905282942639783
1256958955.75	1.677863906292755
1256958956.0	1.704894709971782
1256958956.25	1.7000157686990882
1256958956.5	1.702901740206629
1256958956.75	1.69152906595181
1256958957.0	1.6922797532708465
1256958957.25	1.6933582497634108
1256958957.5	1.694518750227751
1256958957.75	1.6903608319568948
1256958958.0	1.6912940301471244
1256958958.25	1.6912936314541496
1256958958.5	1.6808297745535485
1256958958.75	1.6913151708150371
