time	fd
1258018159.0	1.6954189193406282
1258018159.25	1.6948283008617144
1258018159.5	1.6779318459379837
1258018159.75	1.6864436577367292
1258018160.0	1.682867875673188
1258018160.25	1.6942891790676977
1258018160.5	1.6917890973632383
1258018160.75	1.693005170798299
1258018161.0	1.689281748636072
1258018161.25	1.6838662382889704
1258018161.5	1.6847606831631394
1258018161.75	1.6953742922612942
1258018162.0	1.6980682185795346
1258018162.25	1.6873707156464535
1258018162.5	1.6747380172681732
1258018162.75	1.6938509810827829
