time	fd
1257912247.0	1.7056358812920314
1257912247.25	1.7071801370665303
1257912247.5	1.7069809666236244
1257912247.75	1.6958066627952773
1257912248.0	1.7048989841696425
1257912248.25	1.7055047741089002
1257912248.5	1.709197838226651
1257912248.75	1.7105216878817455
1257912249.0	1.714756804441597
1257912249.25	1.71601021417402
1257912249.5	1.7074489633469212
1257912249.75	1.6986028125074784
1257912250.0	1.6993547449073685
1257912250.25	1.7120123602619313
1257912250.5	1.699893995047971
1257912250.75	1.6549574612758318
