time	fd
1256665334.0	1.6779198050579853
1256665334.25	1.6769781881177312
1256665334.5	1.6931929565743686
1256665334.75	1.6962194938855764
1256665335.0	1.677549927247298
1256665335.25	1.6905644455304274
1256665335.5	1.699189922596015
1256665335.75	1.6890477528497871
1256665336.0	1.6906292433497967
1256665336.25	1.6899913820849959
1256665336.5	1.6874776441095167
1256665336.75	1.69472091262081
1256665337.0	1.6966241647166265
1256665337.25	1.6900242240265793
1256665337.5	1.6855435725106287
1256665337.75	1.683464693157342
