time	fd
1257982101.0	1.6928892349239222
1257982101.25	1.6854507624108264
1257982101.5	1.7017078933430396
1257982101.75	1.690046967560684
1257982102.0	1.6839686041292286
1257982102.25	1.6876621213640302
1257982102.5	1.688964340602844
1257982102.75	1.6954794883202915
1257982103.0	1.680599345009056
1257982103.25	1.6858246505108878
1257982103.5	1.6874883368964269
1257982103.75	1.693307544044071
1257982104.0	1.68608332524123
1257982104.25	1.683953512842698
1257982104.5	1.6935253950186788
1257982104.75	1.6815925798179212
