time	fd
1256705159.0	1.6954976777475235
1256705159.25	1.6997286311120812
1256705159.5	1.6920869472841127
1256705159.75	1.6972719362955315
1256705160.0	1.6905260553445953
1256705160.25	1.6920321189494736
1256705160.5	1.6826511933750026
1256705160.75	1.6977335939138873
1256705161.0	1.6936058948413302
1256705161.25	1.688468369616159
1256705161.5	1.6758854058299835
1256705161.75	1.6815763721189707
1256705162.0	1.6874979674137478
1256705162.25	1.7064404341709891
1256705162.5	1.6980875622952682
1256705162.75	1.678891065080246
