time	fd
1257845957.0	1.701978717169365
1257845957.25	1.6951809401842133
1257845957.5	1.7078352442694225
1257845957.75	1.681109982211003
1257845958.0	1.691757513670873
1257845958.25	1.6994484962093848
1257845958.5	1.6944576057353016
1257845958.75	1.6928400186144574
1257845959.0	1.700679433429241
1257845959.25	1.6933864969182635
1257845959.5	1.690565529594306
1257845959.75	1.6881682659160036
1257845960.0	1.6937006781130783
1257845960.25	1.691587235565509
1257845960.5	1.6951878122995305
1257845960.75	1.6766937144820129
