time	fd
1257996444.0	1.6888721475790613
1257996444.25	1.6867897894701125
1257996444.5	1.6810166511379565
1257996444.75	1.687131118837163
1257996445.0	1.690979088078985
1257996445.25	1.7000571051495228
1257996445.5	1.6982140619084825
1257996445.75	1.6922510552307681
1257996446.0	1.6912527504998343
1257996446.25	1.6908644506884973
1257996446.5	1.6974049381078637
1257996446.75	1.6745363497607575
1257996447.0	1.6916919485511472
1257996447.25	1.6894270639475857
1257996447.5	1.6918377430592504
1257996447.75	1.6935141364133028
