time	fd
1258018159.0	1.685861268262717
1258018159.25	1.6890672173978698
1258018159.5	1.6883218926551384
1258018159.75	1.689588016999215
1258018160.0	1.6787764968956156
1258018160.25	1.6943315720894085
1258018160.5	1.6853754565062342
1258018160.75	1.6826093163198623
1258018161.0	1.6799218311260407
1258018161.25	1.6958804926891602
1258018161.5	1.6912999880230686
1258018161.75	1.7009114398600218
1258018162.0	1.6987509888955503
1258018162.25	1.6885093167568792
1258018162.5	1.6651294802139511
1258018162.75	1.7129295691361008
