time	fd
1256791984.0	1.6925752461328738
1256791984.25	1.695173130304417
1256791984.5	1.6876430269955904
1256791984.75	1.700728111428742
1256791985.0	1.6862386787562942
1256791985.25	1.7024906503112782
1256791985.5	1.6986199226570908
1256791985.75	1.6788937064898175
1256791986.0	1.6908808622343376
1256791986.25	1.6858736118121753
1256791986.5	1.689998591568771
1256791986.75	1.6900989875240433
1256791987.0	1.6837707630510579
1256791987.25	1.685950521467953
1256791987.5	1.6859310865994996
1256791987.75	1.6855378943767498
