time	fd
1257468140.0	1.6922554178888198
1257468140.25	1.6832433753913185
1257468140.5	1.690849866700543
1257468140.75	1.6888253813554768
1257468141.0	1.6889621964707113
1257468141.25	1.689400574102474
1257468141.5	1.7044548193935052
1257468141.75	1.6898067933158383
1257468142.0	1.6836256954234616
1257468142.25	1.6829766003079545
1257468142.5	1.6851586966310832
1257468142.75	1.6816289179069286
1257468143.0	1.6819875415526682
1257468143.25	1.6895342460211178
1257468143.5	1.6976643686147077
1257468143.75	1.683778929584597
