time	fd
1256777940.0	1.6690701173243878
1256777940.25	1.689781843864397
1256777940.5	1.681899361856465
1256777940.75	1.700275779051557
1256777941.0	1.6942399016603729
1256777941.25	1.689120181140645
1256777941.5	1.695243969966364
1256777941.75	1.686586073400127
1256777942.0	1.6916650665150779
1256777942.25	1.687961770927672
1256777942.5	1.6903026108273043
1256777942.75	1.6918505420250765
1256777943.0	1.6952441640085434
1256777943.25	1.682938813651941
1256777943.5	1.6808756536787397
1256777943.75	1.6846311363631283
