time	fd
1257982101.0	1.6763143773391254
1257982101.25	1.6751560865137898
1257982101.5	1.690368381360038
1257982101.75	1.6800694690717064
1257982102.0	1.684455557350748
1257982102.25	1.6958611336715412
1257982102.5	1.6836961047326793
1257982102.75	1.6988150529877066
1257982103.0	1.6884426575749492
1257982103.25	1.6804206231639385
1257982103.5	1.7005473237293154
1257982103.75	1.6775700596508085
1257982104.0	1.676979735701929
1257982104.25	1.6884042459419684
1257982104.5	1.690618561162071
1257982104.75	1.6902094347906977
