time	fd
1257896101.0	1.7038401481189287
1257896101.25	1.6883758919643652
1257896101.5	1.6890859093828663
1257896101.75	1.6783903974836814
1257896102.0	1.6693314874383256
1257896102.25	1.6697458289622127
1257896102.5	1.6682663072212052
1257896102.75	1.6692851077232054
1257896103.0	1.487219561095098
1257896103.25	1.6688022872669033
1257896103.5	1.6628267753673507
1257896103.75	1.6695654718877166
1257896104.0	1.695672167956774
1257896104.25	1.682028532387156
1257896104.5	1.6962909199330416
1257896104.75	1.6835044948919777
