time	fd
1257405982.0	1.6949807794629215
1257405982.25	1.6933597098459485
1257405982.5	1.6857356304367346
1257405982.75	1.6899656794529103
1257405983.0	1.683937541178833
1257405983.25	1.6872802638910553
1257405983.5	1.6837033451885675
1257405983.75	1.7004872638091433
1257405984.0	1.6941608700032933
1257405984.25	1.6995473562952739
1257405984.5	1.6864649555273583
1257405984.75	1.6878050688805315
1257405985.0	1.6929314219263107
1257405985.25	1.6925340391412265
1257405985.5	1.6911694413691611
1257405985.75	1.6872608001245506
