time	fd
1257468140.0	1.6952152753627991
1257468140.25	1.6898224360103287
1257468140.5	1.6916727019077031
1257468140.75	1.6966308009206694
1257468141.0	1.6854204339182888
1257468141.25	1.6848605365545803
1257468141.5	1.701148539891472
1257468141.75	1.6885336671664934
1257468142.0	1.6863706513481873
1257468142.25	1.6925752263003775
1257468142.5	1.6975561569637458
1257468142.75	1.69170826191234
1257468143.0	1.6941374212316296
1257468143.25	1.6810881822436696
1257468143.5	1.6850960191662616
1257468143.75	1.6812337993909088
