time	fd
1256667696.0	1.6806707383733765
1256667696.25	1.693824219961592
1256667696.5	1.6961096800186402
1256667696.75	1.6861775845566647
1256667697.0	1.6916280593453172
1256667697.25	1.6927792452852375
1256667697.5	1.7004144710247373
1256667697.75	1.6917971246509953
1256667698.0	1.7082228035379379
1256667698.25	1.6963266749130808
1256667698.5	1.6917714471917378
1256667698.75	1.6733909295405118
1256667699.0	1.6972357626957224
1256667699.25	1.6861949711152964
1256667699.5	1.6973299275771434
1256667699.75	1.688866524803283
