time	fd
1257878601.0	1.6886505857061018
1257878601.25	1.6811622281048706
1257878601.5	1.6761272386801058
1257878601.75	1.7013807148884141
1257878602.0	1.6930972518993281
1257878602.25	1.6894611557990462
1257878602.5	1.685226820433652
1257878602.75	1.6994505007797989
1257878603.0	1.6935373865427858
1257878603.25	1.7011930107715976
1257878603.5	1.7014087889161857
1257878603.75	1.6956691012396545
1257878604.0	1.6827862411548098
1257878604.25	1.6893101797601306
1257878604.5	1.7105111581519972
1257878604.75	1.6983666187917343
