time	fd
1256781386.0	1.6847676547723034
1256781386.25	1.6861632196355771
1256781386.5	1.6950373397254026
1256781386.75	1.6930364075405742
1256781387.0	1.6898323851625587
1256781387.25	1.689267305587617
1256781387.5	1.688391966381308
1256781387.75	1.6786334453097391
1256781388.0	1.6877845941595615
1256781388.25	1.691356859936084
1256781388.5	1.6895075108153481
1256781388.75	1.6868476842731046
1256781389.0	1.6886498857660346
1256781389.25	1.688466939499202
1256781389.5	1.688048859554709
1256781389.75	1.6920695156620185
