time	fd
1256965898.0	1.6859740473252864
1256965898.25	1.6904537714215009
1256965898.5	1.6869203423910175
1256965898.75	1.6868847312137771
1256965899.0	1.687217266255415
1256965899.25	1.7001927715129372
1256965899.5	1.6825820807126117
1256965899.75	1.6951249481470296
1256965900.0	1.7007237369140777
1256965900.25	1.6938438058341825
1256965900.5	1.6996175654483867
1256965900.75	1.6603947445924252
1256965901.0	1.7010581393634912
1256965901.25	1.6877882930602255
1256965901.5	1.6862689645134876
1256965901.75	1.6833294277139215
