time	fd
1256960920.0	1.7101676264681158
1256960920.25	1.7025561594044705
1256960920.5	1.702560571946989
1256960920.75	1.6906859226571043
1256960921.0	1.6832329587289956
1256960921.25	1.6772814833298324
1256960921.5	1.651216577491816
1256960921.75	1.6036971601422747
1256960922.0	1.4693293245082333
1256960922.25	1.6214851523112364
1256960922.5	1.5270561674682286
1256960922.75	1.6460896255036543
1256960923.0	1.685198024406669
1256960923.25	1.6931297176418054
1256960923.5	1.7019864294694451
1256960923.75	1.7073341706530856
