time	fd
1256691414.0	1.6903627389323739
1256691414.25	1.6913440391164185
1256691414.5	1.6915403573340968
1256691414.75	1.6962860976952219
1256691415.0	1.673082514338046
1256691415.25	1.693805671763436
1256691415.5	1.683274855098906
1256691415.75	1.6895669965217261
1256691416.0	1.6873816315993915
1256691416.25	1.6807161148785972
1256691416.5	1.683974717058362
1256691416.75	1.6863603175820026
1256691417.0	1.6962305858342035
1256691417.25	1.688353242368024
1256691417.5	1.68407647502084
1256691417.75	1.6792351903669196
