time	fd
1256987940.0	1.6964468987128223
1256987940.25	1.6807401630078584
1256987940.5	1.6902618575709552
1256987940.75	1.6906055276769487
1256987941.0	1.6964144302272828
1256987941.25	1.6761567838251592
1256987941.5	1.6834714857928343
1256987941.75	1.6966098113074453
1256987942.0	1.6791746816145952
1256987942.25	1.6911174304260292
1256987942.5	1.6903660694568527
1256987942.75	1.6824505545259303
1256987943.0	1.6906729109556609
1256987943.25	1.6891481576891678
1256987943.5	1.6900775859677457
1256987943.75	1.6901014170944861
