time	fd
1257986020.0	1.7274170298586622
1257986020.25	1.7263811811539118
1257986020.5	1.7365851381745203
1257986020.75	1.730360772792408
1257986021.0	1.7167500955960346
1257986021.25	1.7304392491468787
1257986021.5	1.7283273123872118
1257986021.75	1.729517964146973
1257986022.0	1.7329902408703248
1257986022.25	1.730640007649821
1257986022.5	1.7260295162834485
1257986022.75	1.7348960967076004
1257986023.0	1.7253444165080716
1257986023.25	1.7238415458914849
1257986023.5	1.6146646744931394
1257986023.75	1.7307643364502996
