time	fd
1256718233.0	1.683598615819449
1256718233.25	1.6928073963604555
1256718233.5	1.6902871696116475
1256718233.75	1.6874180050637062
1256718234.0	1.6881369184588395
1256718234.25	1.686414086027226
1256718234.5	1.690419910383294
1256718234.75	1.6821759689264715
1256718235.0	1.6948319890270327
1256718235.25	1.6902580651555579
1256718235.5	1.6812385547596564
1256718235.75	1.6860869077163154
1256718236.0	1.6928468332480244
1256718236.25	1.682935453478187
1256718236.5	1.6910795640429126
1256718236.75	1.689149735183172
