time	fd
1257902693.0	1.7010495396058802
1257902693.25	1.6915488313409777
1257902693.5	1.6916789941318937
1257902693.75	1.6752930692795178
1257902694.0	1.6723996482966672
1257902694.25	1.6826603337309012
1257902694.5	1.673364137867132
1257902694.75	1.6914189548453307
1257902695.0	1.68847813768008
1257902695.25	1.6937624994367928
1257902695.5	1.696525965104685
1257902695.75	1.6797592742030378
1257902696.0	1.691357347595416
1257902696.25	1.688115398101903
1257902696.5	1.6961140276069224
1257902696.75	1.6883679407562178
