time	fd
1256835566.0	1.6715952746572031
1256835566.25	1.690614320277716
1256835566.5	1.692819448015101
1256835566.75	1.6971836920282923
1256835567.0	1.6962647810022582
1256835567.25	1.6907512614311662
1256835567.5	1.6861027413346144
1256835567.75	1.6822007645975394
1256835568.0	1.6827728504185668
1256835568.25	1.6860458736918675
1256835568.5	1.6955047244889623
1256835568.75	1.6876795632313186
1256835569.0	1.6916027087703371
1256835569.25	1.6881828715152138
1256835569.5	1.695001926763538
1256835569.75	1.6775765559275295
