time	fd
1257893932.0	1.6960748658112208
1257893932.25	1.694837127012921
1257893932.5	1.6928156078900902
1257893932.75	1.6874058987691303
1257893933.0	1.6872119710560625
1257893933.25	1.6861756996157644
1257893933.5	1.68640970016836
1257893933.75	1.692599123883969
1257893934.0	1.6835335116330459
1257893934.25	1.6830032348060764
1257893934.5	1.6868247213282377
1257893934.75	1.703562407997258
1257893935.0	1.7013214778314214
1257893935.25	1.692703714166669
1257893935.5	1.6785928420903915
1257893935.75	1.6912143859410544
