time	fd
1257881570.0	1.7010159173199504
1257881570.25	1.6966019107951877
1257881570.5	1.7104593323755766
1257881570.75	1.715272799760434
1257881571.0	1.7016105436728837
1257881571.25	1.7054205421586126
1257881571.5	1.6989608388047506
1257881571.75	1.7103255222699856
1257881572.0	1.6942122840742773
1257881572.25	1.6958227932333665
1257881572.5	1.6988001239498685
1257881572.75	1.7178989045981679
1257881573.0	1.707220081617204
1257881573.25	1.698170558928891
1257881573.5	1.6996300508167186
1257881573.75	1.6483221776399855
