time	fd
1257866453.0	1.6907391966024183
1257866453.25	1.692230411709073
1257866453.5	1.6839819361003197
1257866453.75	1.6942102773385779
1257866454.0	1.6893160094154418
1257866454.25	1.6853346790020753
1257866454.5	1.6913897947044647
1257866454.75	1.6921646850588614
1257866455.0	1.6964528442091498
1257866455.25	1.6858927056911148
1257866455.5	1.6951983277589406
1257866455.75	1.6888496909425768
1257866456.0	1.6900505447335825
1257866456.25	1.7023040334710038
1257866456.5	1.6778149347202773
1257866456.75	1.6900196915583023
