time	fd
1256767714.0	1.6924994428932514
1256767714.25	1.692891517548862
1256767714.5	1.6963107823610037
1256767714.75	1.6953949648793243
1256767715.0	1.691588318573258
1256767715.25	1.688059834313124
1256767715.5	1.6899557482657586
1256767715.75	1.6888054474875722
1256767716.0	1.6958670959626898
1256767716.25	1.6941872406275194
1256767716.5	1.6915933498617584
1256767716.75	1.7035653536780209
1256767717.0	1.681097881134968
1256767717.25	1.691386094648223
1256767717.5	1.6939023135202957
1256767717.75	1.6926769790117155
