time	fd
1256791386.0	1.678174460293115
1256791386.25	1.6865789113660345
1256791386.5	1.6845793438092251
1256791386.75	1.6842004761784064
1256791387.0	1.6958941510783638
1256791387.25	1.6926346723641674
1256791387.5	1.6930985884873833
1256791387.75	1.6875173394020708
1256791388.0	1.6905972128325237
1256791388.25	1.6931471206019086
1256791388.5	1.6895790419555738
1256791388.75	1.6906222523144419
1256791389.0	1.6916612590088003
1256791389.25	1.6720636983981092
1256791389.5	1.6897633682980728
1256791389.75	1.6893979139385356
