time	fd
1257984490.0	1.6818697800915925
1257984490.25	1.6999894604239492
1257984490.5	1.6907648021867459
1257984490.75	1.687868295610094
1257984491.0	1.681829079968558
1257984491.25	1.6940723988376565
1257984491.5	1.6941784008795946
1257984491.75	1.672488471819667
1257984492.0	1.688655608029857
1257984492.25	1.6962632813540348
1257984492.5	1.684262964401402
1257984492.75	1.6946094702803263
1257984493.0	1.6870679378102764
1257984493.25	1.681404718570679
1257984493.5	1.682203899337213
1257984493.75	1.7006554242598952
