time	fd
1256667852.0	1.6859851223205535
1256667852.25	1.6861228767254883
1256667852.5	1.6894031139337793
1256667852.75	1.6899934199667686
1256667853.0	1.6826491873174545
1256667853.25	1.690562401061674
1256667853.5	1.6960250395148802
1256667853.75	1.6972711010377175
1256667854.0	1.6995227917480482
1256667854.25	1.6942226388022241
1256667854.5	1.696905075660086
1256667854.75	1.6974936937840746
1256667855.0	1.685303996663082
1256667855.25	1.6888293942676953
1256667855.5	1.6957794759339155
1256667855.75	1.6867022326266066
