time	fd
1256746326.0	1.6770341578388772
1256746326.25	1.696008663755821
1256746326.5	1.6900878017190264
1256746326.75	1.6809481010314176
1256746327.0	1.701488002523105
1256746327.25	1.688619730898593
1256746327.5	1.6896088649854168
1256746327.75	1.700387147415006
1256746328.0	1.6827568106006439
1256746328.25	1.6945670501130996
1256746328.5	1.6966312644530037
1256746328.75	1.682908016631534
1256746329.0	1.6987264789045966
1256746329.25	1.6999079333705496
1256746329.5	1.6865118074958947
1256746329.75	1.679459135698438
