time	fd
1256685917.0	1.6850069970996902
1256685917.25	1.6822517999972013
1256685917.5	1.6958358912826157
1256685917.75	1.6970549223431617
1256685918.0	1.697223172043671
1256685918.25	1.6854693575561082
1256685918.5	1.6900172212842581
1256685918.75	1.6868779702488377
1256685919.0	1.6867266655174873
1256685919.25	1.694707224909514
1256685919.5	1.6892067865514842
1256685919.75	1.6785141576803129
1256685920.0	1.693450827695531
1256685920.25	1.693708925281214
1256685920.5	1.7014334772735702
1256685920.75	1.6808082710287833
