time	fd
1257909387.0	1.6889839344999038
1257909387.25	1.6828238879510211
1257909387.5	1.6814055192173516
1257909387.75	1.6958263151055195
1257909388.0	1.6852688290221847
1257909388.25	1.6932537796176284
1257909388.5	1.6912580241493576
1257909388.75	1.6813816187508752
1257909389.0	1.6881427870170143
1257909389.25	1.6901937805412872
1257909389.5	1.6752861784319668
1257909389.75	1.6781553096485775
1257909390.0	1.6870005224261937
1257909390.25	1.6956614732306403
1257909390.5	1.68089004629828
1257909390.75	1.6884460119926852
