time	fd
1256835566.0	1.6988912670863787
1256835566.25	1.6943686341616653
1256835566.5	1.6876124821956915
1256835566.75	1.6845441749960715
1256835567.0	1.6911008467141464
1256835567.25	1.6838142070035413
1256835567.5	1.6844869291840159
1256835567.75	1.6796916282488972
1256835568.0	1.6963255621644278
1256835568.25	1.6826809167057581
1256835568.5	1.6687164456494794
1256835568.75	1.6959617536526315
1256835569.0	1.6866137768641356
1256835569.25	1.7036918607153004
1256835569.5	1.698761792803621
1256835569.75	1.686026392101321
