time	fd
1257882712.0	1.6994834065323916
1257882712.25	1.7026979229813772
1257882712.5	1.703258950523021
1257882712.75	1.6960303996215325
1257882713.0	1.6805663701290634
1257882713.25	1.6914728080840473
1257882713.5	1.6879345423387926
1257882713.75	1.6891088310596176
1257882714.0	1.6915408463343258
1257882714.25	1.6877051948283046
1257882714.5	1.6970267848202527
1257882714.75	1.6929821944163317
1257882715.0	1.6819735363087147
1257882715.25	1.686991238197817
1257882715.5	1.681383872240026
1257882715.75	1.6939795708417886
