time	fd
1256737264.0	1.6888480447931673
1256737264.25	1.6840872399713251
1256737264.5	1.6929321752068618
1256737264.75	1.6862325057000236
1256737265.0	1.6868816749226556
1256737265.25	1.6916950573023986
1256737265.5	1.682482815274276
1256737265.75	1.686081974093208
1256737266.0	1.6774213609084285
1256737266.25	1.692722810558379
1256737266.5	1.7068702687133153
1256737266.75	1.684295732629227
1256737267.0	1.6886572056294966
1256737267.25	1.6803751029711698
1256737267.5	1.6856404131275586
1256737267.75	1.6946513745352558
