time	fd
1256894052.0	1.6870023685949485
1256894052.25	1.6830250747246658
1256894052.5	1.6882679500938913
1256894052.75	1.6983627892382358
1256894053.0	1.6912928769952311
1256894053.25	1.6918006986092688
1256894053.5	1.6933245487111361
1256894053.75	1.690966947937907
1256894054.0	1.6923835669490805
1256894054.25	1.6969818177198157
1256894054.5	1.6725258373161682
1256894054.75	1.699839492543553
1256894055.0	1.6842883705967726
1256894055.25	1.6866267117505283
1256894055.5	1.683737716025898
1256894055.75	1.6986372158711425
