time	fd
1256812894.0	1.6825139219299563
1256812894.25	1.6831488765921814
1256812894.5	1.6870855642527969
1256812894.75	1.685691200839211
1256812895.0	1.6856711226478034
1256812895.25	1.6773279569540198
1256812895.5	1.6823777086727811
1256812895.75	1.704046009284292
1256812896.0	1.692944253759889
1256812896.25	1.6830391960548845
1256812896.5	1.6809894680287718
1256812896.75	1.6988159305847088
1256812897.0	1.6909568439682776
1256812897.25	1.6864895835954465
1256812897.5	1.6845414065918132
1256812897.75	1.6949268374029383
