time	fd
1257841839.0	1.6834681218048728
1257841839.25	1.6929089263072903
1257841839.5	1.7042281513443251
1257841839.75	1.6843935357177071
1257841840.0	1.6933772749597358
1257841840.25	1.6908417464766476
1257841840.5	1.6818277086313518
1257841840.75	1.6947700262298666
1257841841.0	1.6879189629598836
1257841841.25	1.6895658741121866
1257841841.5	1.6957146214732417
1257841841.75	1.6971145732541655
1257841842.0	1.6941361814052487
1257841842.25	1.6839412172631731
1257841842.5	1.6977929669507048
1257841842.75	1.6856100539752517
