time	fd
1257103804.0	1.6960004793359649
1257103804.25	1.6863773186308146
1257103804.5	1.6862513173273914
1257103804.75	1.690872633116039
1257103805.0	1.687453482189612
1257103805.25	1.6910354544580541
1257103805.5	1.6815721334984106
1257103805.75	1.6910558458812774
1257103806.0	1.6836963066989343
1257103806.25	1.6887082972595382
1257103806.5	1.6915036373309453
1257103806.75	1.6942825964330261
1257103807.0	1.6846014728036924
1257103807.25	1.6871026231611577
1257103807.5	1.6910021734006664
1257103807.75	1.685625947676597
